Start!
Total samples: 518506
batch_size: 64
Epochs: 100
Epoch 1/100, Loss: 0.0530, Acc: 98.19%
Epoch 2/100, Loss: 0.0291, Acc: 99.03%
Epoch 3/100, Loss: 0.0239, Acc: 99.22%
Epoch 4/100, Loss: 0.0204, Acc: 99.33%
Epoch 5/100, Loss: 0.0177, Acc: 99.41%
Epoch 6/100, Loss: 0.0157, Acc: 99.47%
Epoch 7/100, Loss: 0.0142, Acc: 99.51%
Epoch 8/100, Loss: 0.0132, Acc: 99.55%
Epoch 9/100, Loss: 0.0121, Acc: 99.58%
Epoch 10/100, Loss: 0.0112, Acc: 99.61%
Epoch 11/100, Loss: 0.0103, Acc: 99.65%
Epoch 12/100, Loss: 0.0096, Acc: 99.66%
Epoch 13/100, Loss: 0.0088, Acc: 99.70%
Epoch 14/100, Loss: 0.0083, Acc: 99.71%
Epoch 15/100, Loss: 0.0081, Acc: 99.72%
Epoch 16/100, Loss: 0.0072, Acc: 99.75%
Epoch 17/100, Loss: 0.0073, Acc: 99.74%
Epoch 18/100, Loss: 0.0066, Acc: 99.77%
Epoch 19/100, Loss: 0.0065, Acc: 99.77%
Epoch 20/100, Loss: 0.0058, Acc: 99.79%
Epoch 21/100, Loss: 0.0058, Acc: 99.80%
Epoch 22/100, Loss: 0.0054, Acc: 99.81%
Epoch 23/100, Loss: 0.0053, Acc: 99.81%
Epoch 24/100, Loss: 0.0054, Acc: 99.82%
Epoch 25/100, Loss: 0.0048, Acc: 99.83%
Epoch 26/100, Loss: 0.0049, Acc: 99.82%
Epoch 27/100, Loss: 0.0048, Acc: 99.83%
Epoch 28/100, Loss: 0.0044, Acc: 99.84%
Epoch 29/100, Loss: 0.0045, Acc: 99.84%
Epoch 30/100, Loss: 0.0043, Acc: 99.85%
Epoch 31/100, Loss: 0.0040, Acc: 99.85%
Epoch 32/100, Loss: 0.0042, Acc: 99.85%
Epoch 33/100, Loss: 0.0039, Acc: 99.86%
Epoch 34/100, Loss: 0.0038, Acc: 99.87%
Epoch 35/100, Loss: 0.0035, Acc: 99.87%
Epoch 36/100, Loss: 0.0035, Acc: 99.88%
Epoch 37/100, Loss: 0.0035, Acc: 99.87%
Epoch 38/100, Loss: 0.0036, Acc: 99.87%
Epoch 39/100, Loss: 0.0035, Acc: 99.87%
Epoch 40/100, Loss: 0.0032, Acc: 99.88%
Epoch 41/100, Loss: 0.0033, Acc: 99.88%
Epoch 42/100, Loss: 0.0030, Acc: 99.89%
Epoch 43/100, Loss: 0.0031, Acc: 99.89%
Epoch 44/100, Loss: 0.0030, Acc: 99.89%
Epoch 45/100, Loss: 0.0031, Acc: 99.89%
Epoch 46/100, Loss: 0.0032, Acc: 99.89%
Epoch 47/100, Loss: 0.0027, Acc: 99.91%
Epoch 48/100, Loss: 0.0029, Acc: 99.91%
Epoch 49/100, Loss: 0.0027, Acc: 99.90%
Epoch 50/100, Loss: 0.0025, Acc: 99.91%
Epoch 51/100, Loss: 0.0030, Acc: 99.89%
Epoch 52/100, Loss: 0.0026, Acc: 99.91%
Epoch 53/100, Loss: 0.0028, Acc: 99.90%
Epoch 54/100, Loss: 0.0024, Acc: 99.92%
Epoch 55/100, Loss: 0.0026, Acc: 99.91%
Epoch 56/100, Loss: 0.0026, Acc: 99.91%
